130,470752,일팔공일오,카페,0,12000,2023-09-01 14:30:24.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230729022647_photo1_AY3vP9Gv91m4.jpg,수,37.5360871,127.064709,5.0,서울특별시 광진구 자양동 45-35
131,470752,도쿄빙수,카페,0,11000,2023-08-30 14:30:23.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230401101351_photo1_2b984d0408a9.jpg,수,37.5430218,127.070078,4.3,서울특별시 광진구 화양동 10-2
132,470752,성수낙낙,카페,0,8500,2023-08-20 19:30:23.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20221012111225_photo1_4uBLESlq4QwF.jpg,일,37.5463758,127.065872,4.3,서울특별시 성동구 성수동2가 280 B동 1층 R106호
133,470752,인덱스,카페,0,7800,2023-08-18 19:30:21.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20220718090533_photo1_23e99d791f87.jpg,일,37.5410421,127.065652,4.5,서울특별시 광진구 자양동 17-1 커먼그라운드 3F
134,470752,마우스래빗,카페,0,4500,2023-09-03 18:30:19.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20210626114310257_photo_a043effa34a9.jpg,금,37.5419852,127.070881,4.3,서울특별시 광진구 화양동 5-14
135,470752,LITE LANE,카페,0,7200,2023-08-28 11:30:21.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20220409100715431_photo_7e931ac0bfcf.jpg,수,37.5410421,127.065652,4.1,서울특별시 광진구 자양동 17-1
156,470752,송화산시도삭면 본점,음식,0,15000,2023-09-16 11:05:48.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230805075905684_photo_s6N2yRDVaIU7.jpg,토,37.5378881,127.066498,4.3,서울 광진구 자양동 851-20
157,470752,미분당,음식,0,12000,2023-09-12 17:05:49.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230603113327_photo1_222c7343f723.jpg,화,37.5441661,127.070023,4.2,서울특별시 광진구 화양동 12-42
158,470752,하이디라오,음식,0,14000,2023-08-30 20:05:51.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230426023319470_photo_b7c32287f7b3.jpg,수,37.5406424,127.071389,4.5,서울특별시 광진구 화양동 4-20 스타시티 영존 A동 2F
159,470752,경성양육관,음식,0,32000,2023-09-03 17:05:55.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20221007055903_photo1_63dcc316c40f.jpg,일,37.5391140,127.065617,4.0,서울특별시 광진구 자양동 11-12
160,470752,매운향솥,음식,0,15000,2023-09-13 12:05:54.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230817141207_photo1_19aba5da2927.jpg,수,37.5390775,127.066397,4.1,서울특별시 광진구 자양동 9-34
161,470752,daughter,음식,0,12000,2023-09-13 12:05:51.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230205102320_photo1_3d9060c5f13b.jpg,수,37.5426793,127.070157,4.4,서울특별시 광진구 화양동 11-17
162,470752,초라멘,음식,0,30000,2023-08-18 12:05:56.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20221011120042_photo1_f141a463c30a.jpg,금,37.5451488,127.068881,5.0,서울특별시 광진구 화양동 16-28
163,470752,고흥순대국머리고기,음식,0,10000,2023-08-20 09:06:03.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230907044029885_photo_wPum8leC5MTO.jpg,일,37.5389949,127.069113,4.1,서울특별시 광진구 자양동 5-55
164,470752,호 파스타,음식,0,16000,2023-08-22 03:06:02.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230528214311_photo1_2aa5f510c940.jpg,화,37.5442381,127.070170,4.3,서울시 광진구 화양동 12-52
165,470752,정면,음식,0,17000,2023-08-23 16:06:02.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230616020445803_photo_3d85765b9d2d.jpg,수,37.5454913,127.068610,5.0,서울특별시 광진구 화양동 32-17
166,470752,남한강민물매운탕,음식,0,15000,2023-08-25 11:06:01.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230615070510821_photo_3d85765b9d2d.jpg,금,37.5456098,127.066188,4.8,서울특별시 광진구 화양동 24-44
167,470752,대흥양다리바베큐,음식,0,15000,2023-08-26 21:05:50.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20221113091531_photo1_4uBLESlq4QwF.jpg,토,37.5389778,127.067472,4.6,서울특별시 광진구 자양동 6-20
168,470752,호야초밥참치,음식,0,21000,2023-08-29 14:06:01.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230821190739_photo1_e684e783b1e4.jpg,화,37.5439410,127.069740,3.6,서울특별시 광진구 화양동 10-1
169,470752,민정식당,음식,0,9000,2023-08-31 13:06:00.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230603115249933_photo_3d85765b9d2d.jpg,목,37.5355650,127.078998,4.8,서울시 광진구 자양동 232-4
170,470752,메호르,음식,0,14000,2023-09-01 12:05:50.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230519111221_photo1_f141a463c30a.jpg,금,37.5427780,127.070893,4.7,서울특별시 광진구 화양동 11-1
171,470752,매드포갈릭,음식,0,14000,2023-09-04 10:05:57.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230129014634_photo1_d9ab477c3300.jpg,월,37.5385421,127.072971,4.3,서울특별시 광진구 자양동 227-7 스타시티몰 지하1층
172,470752,겐로쿠우동,음식,0,21000,2023-09-05 19:06:00.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230204115444186_photo_d0a716345ac5.jpg,화,37.5410481,127.070835,4.4,서울특별시 광진구 화양동 5-106
173,470752,오사이초밥,음식,0,11000,2023-09-08 13:05:56.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230807093635389_photo_39953508d1f5.jpg,금,37.5446517,127.071494,4.3,서울특별시 광진구 화양동 1-16
174,470752,엘루이 피자,음식,0,8000,2023-09-15 18:05:59.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230616120045232_photo_b7c32287f7b3.jpg,수,37.5419223,127.070462,4.1,서울시 광진구 화양동 8-4
175,470752,로니로티,음식,0,22000,2023-09-14 14:06:03.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230409025902_photo1_a3a3d1e65b79.jpg,목,37.5409054,127.068458,3.9,서울특별시 광진구 화양동 7-44
176,470752,우마텐 텐동,음식,0,17000,2023-09-13 11:05:58.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230323024832_photo1_fgW1KZo5Phdo.jpg,금,37.5454121,127.065317,4.3,서울특별시 성동구 성수동2가 279-50 성수1차 대우아파트 1층
177,470752,CGV 건대입구,문화,0,32000,2023-09-13 22:15:06.000000,201403808,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA3MDVfMjky%2FMDAxNTYyMzA0Njg1OTcx.L4rUvCGQvixFXY_m5xjZ895Z6MIOrXuaCKn04rqKfs8g.zqGo9_o-VZPTQZdsslFq-ZLketdF6n8sktGDr-OgUAkg.JPEG.womanbaby1%2FB612_20190704_113135_096.jpg&type,수,37.539938,127.066987,4.4,서울특별시 광진구 아차산로30길 26
178,470752,롯데시네마 건대입구,문화,0,28000,2023-09-06 22:15:13.000000,201403808,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA3MDdfMjk2%2FMDAxNTYyNDY3ODcxMzc3.A0b0UkiOXDpxpA9uFTlfJQgFz4k3F7PDZjAIIjI_naYg.rSu-xKd4WDHY3bbN3AF6yOqmuz0TaeBejZ1lzwt66B4g.JPEG.shinsuper%2F20190706_140335.jpg&type=a340,수,37.538641,127.073258,4.2,서울특별시 광진구 아차산로 262
179,470752,롯데시네마 건대입구,문화,0,27000,2023-08-31 22:15:21.000000,201403808,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA3MDdfMjk2%2FMDAxNTYyNDY3ODcxMzc3.A0b0UkiOXDpxpA9uFTlfJQgFz4k3F7PDZjAIIjI_naYg.rSu-xKd4WDHY3bbN3AF6yOqmuz0TaeBejZ1lzwt66B4g.JPEG.shinsuper%2F20190706_140335.jpg&type=a340,목,37.538641,127.073258,4.2,서울특별시 광진구 아차산로 262
180,470752,포포PC방,문화,0,11000,2023-08-24 22:15:26.000000,201403808,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA0MTRfMjQ0%2FMDAxNTU1MjQzMTMwMTk3.OsAj_aqTcDQdzmoEOHCW84UCMnYrCBstJNKv1wWxm4Eg.1ivVyfIZMFJQL9-QC81xzZ3O2XiIjVoAurXRdvB-LCkg.JPEG.sju03507%2FIMG_2676.jpg&type=a340,일,37.541045,127.068748,4.5,서울특별시 광진구 화양동 7-3
181,470752,포포PC방,문화,0,7500,2023-08-19 22:15:31.000000,201403808,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA0MTRfMjQ0%2FMDAxNTU1MjQzMTMwMTk3.OsAj_aqTcDQdzmoEOHCW84UCMnYrCBstJNKv1wWxm4Eg.1ivVyfIZMFJQL9-QC81xzZ3O2XiIjVoAurXRdvB-LCkg.JPEG.sju03507%2FIMG_2676.jpg&type=a340,화,37.541045,127.068748,4.5,서울특별시 광진구 화양동 7-3
182,470752,락휴코인노래연습장,문화,0,13000,2023-08-25 22:15:40.000000,201403808,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA5MDFfMjQy%2FMDAxNjMwNDczODE2NzYz.MOIpODeEl25SHJ-MMT22UVvRAH7Fz7QUd-mbXs3JmhYg.9aj-eBzbNrkOUTupCma9oW9tlZcev43IZ8DOu1C0r0Ug.JPEG.vudod1%2FIMG_3487.JPG&type=a340,월,37.541452,127.067648,4.8,서울특별시 광진구 동일로22길 64
183,470752,락휴코인노래연습장,문화,0,33000,2023-09-09 22:15:55.000000,201403808,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA5MDFfMjQy%2FMDAxNjMwNDczODE2NzYz.MOIpODeEl25SHJ-MMT22UVvRAH7Fz7QUd-mbXs3JmhYg.9aj-eBzbNrkOUTupCma9oW9tlZcev43IZ8DOu1C0r0Ug.JPEG.vudod1%2FIMG_3487.JPG&type=a340,토,37.541452,127.067648,4.8,서울특별시 광진구 동일로22길 64
184,470752,해커스 토익,학습,0,22000,2023-09-13 03:20:17.000000,201403808,,수,,,,
185,470752,시나공 공무원,학습,0,22000,2023-09-05 03:20:20.000000,201403808,,화,,,,
186,470752,NCS,학습,0,22000,2023-09-01 03:20:24.000000,201403808,,금,,,,
187,470752,차라투스트라는 이렇게 말했다,학습,0,22000,2023-08-27 03:20:27.000000,201403808,,일,,,,
188,470752,필기구,학습,0,22000,2023-08-20 03:20:35.000000,201403808,,일,,,,
497,470752,스타벅스,카페,0,8000,2023-08-20 19:42:18.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230304122321_photo1_06d69fb0c864.jpg,일,37.5383451,127.070900,4.3,서울특별시 광진구 자양동 227-342
498,470752,모츠커피,카페,0,6500,2023-09-03 18:42:22.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230801085510_photo1_4f29965b2826.jpg,일,37.5446524,127.070419,4.8,서울 광진구 화양동 15-20
499,470752,아르무아,카페,0,7000,2023-08-18 19:42:34.000000,201403808,https://d12zq4w4guyljn.cloudfront.net/300_300_20221201012502_photo1_94ecf3cdea70.jpg,금,37.5417509,127.070903,4.5,서울특별시 광진구 화양동 5-32
651,470752,멘큐의 경제학,학습,0,21000,2023-09-01 13:42:07.000000,201603808,,금,,,,
652,470752,세무회계,학습,0,23000,2023-09-03 10:42:13.000000,201603808,,일,,,,
653,470752,ㄱ~ㅎ까지 배우는 한글,학습,0,15000,2023-08-28 14:42:18.000000,201603808,,월,,,,
654,470752,한국 생활기,학습,0,12000,2023-08-23 19:42:24.000000,201603808,,수,,,,
655,470752,경영학개론,학습,0,14000,2023-09-03 12:42:32.000000,201603808,,일,,,,
656,470752,거시경제학,학습,0,13000,2023-09-15 21:42:36.000000,201603808,,금,,,,
657,470752,노동관리,학습,0,21000,2023-08-31 16:42:43.000000,201603808,,목,,,,
658,470752,한국어 마스터,학습,0,9000,2023-08-20 12:42:52.000000,201603808,,일,,,,
659,470752,한국어 말하기,학습,0,7000,2023-08-20 12:43:15.000000,201603808,,일,,,,
660,470752,지하철,교통,0,2000,2023-09-09 12:41:46.000000,201603808,,일,,,,
661,470752,지하철,교통,0,2100,2023-09-02 12:41:37.000000,201603808,,일,,,,
662,470752,지하철,교통,0,2300,2023-09-16 11:41:30.000000,201603808,,일,,,,
663,470752,성수낙낙,카페,0,8500,2023-08-28 17:30:23.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20221012111225_photo1_4uBLESlq4QwF.jpg,월,37.5463758,127.065872,4.3,서울특별시 성동구 성수동2가 280 B동 1층 R106호
664,470752,인덱스,카페,0,7800,2023-08-24 19:30:21.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20220718090533_photo1_23e99d791f87.jpg,목,37.5410421,127.065652,4.5,서울특별시 광진구 자양동 17-1 커먼그라운드 3F
665,470752,마우스래빗,카페,0,4500,2023-09-08 12:30:19.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20210626114310257_photo_a043effa34a9.jpg,금,37.5419852,127.070881,4.3,서울특별시 광진구 화양동 5-14
666,460000,넷플릭스,기타,0,10000,2023-09-02 18:56:51.000000,201403808,,토,,,,
667,460000,네이버멤버쉽,기타,0,10000,2023-09-10 21:57:00.000000,201603808,,일,,,,
668,460000,요기요,기타,0,9900,2023-08-27 13:57:17.000000,201603808,,월,"",,,
669,460000,요기요,기타,0,9900,2023-08-31 16:57:17.000000,201603808,,금,"",,,
670,460000,밀피,카페,0,7800,2023-09-16 13:35:30.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230204091736_photo1_373a2c14fdbf.jpg,토,37.5413365,127.070710,4.2,서울특별시 광진구 화양동 5-99
671,460000,테라코타,카페,0,9200,2023-08-21 13:39:05.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230102100902_photo1_312eead77f96.jpg,월,37.5458310,127.073159,5.0,서울특별시 광진구 화양동 94-82
672,123008,카페드라이,카페,0,6500,2023-09-04 13:41:48.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230725012108486_photo_969185507250.jpg,월,37.5406989,127.067078,4.1,서울특별시 광진구 자양동 8-27
673,123008,최가커피,카페,0,7200,2023-09-09 19:43:57.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230725043221_photo1_c50eacde7e32.jpg,토,37.5348969,127.081136,4.2,서울특별시 광진구 자양동 625-15
674,470752,스타벅스,카페,0,8000,2023-08-23 19:42:18.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230304122321_photo1_06d69fb0c864.jpg,수,37.5383451,127.070900,4.3,서울특별시 광진구 자양동 227-342
675,470752,도쿄빙수,카페,0,12000,2023-08-31 15:30:23.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230401101351_photo1_2b984d0408a9.jpg,목,37.5430218,127.070078,4.3,서울특별시 광진구 화양동 10-2
676,470752,계탄집,음식,0,12000,2023-09-16 17:42:25.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230519112604_photo1_f141a463c30a.jpg,토,37.5342655,127.067706,4.4,서울특별시 광진구 자양동 553-264
677,470752,은혜즉석떡볶이,음식,0,8000,2023-09-14 13:42:31.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230510114653_photo1_373a2c14fdbf.jpg,목,37.5480840,127.072301,3.8,서울특별시 광진구 군자동 361-25
678,470752,누룽지 통닭구이 계림원,음식,0,9000,2023-09-12 19:42:39.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20221104041339_photo1_7a233fcb30f3.jpg,화,37.5323288,127.066754,3.9,서울특별시 광진구 자양동 74-14
679,470752,열불날개,음식,0,13000,2023-09-10 22:45:09.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230706072009_photo1_fee5b4e063cb.jpg,일,37.5424994,127.069704,3.9,서울시 광진구 화양동 9-2
680,470752,천향마라탕,음식,0,11000,2023-09-09 13:45:17.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20220413185437_photo1_d91612ad5865.jpg,토,37.5398879,127.067315,4.3,서울특별시 광진구 자양동 9-29
681,470752,순곱이네,음식,0,13000,2023-09-08 19:45:26.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20210309024510_photo1_dc6b077670a4.jpg,금,37.5425713,127.070078,4.3,서울특별시 광진구 화양동 11-16
682,470752,꼽사리떡볶이,음식,0,8000,2023-09-06 12:49:25.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230119053007887_photo_c946532544fd.jpg,수,37.5439141,127.069491,4.3,서울특별시 광진구 화양동 34-81
683,470752,강경수참치,음식,0,15000,2023-09-06 19:49:32.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20221205105848_photo1_f769c663e6ec.jpg,수,37.5417060,127.070575,4.0,서울시 광진구 화양동 5-65
684,470752,어테이블,음식,0,8000,2023-09-04 07:49:43.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20220509051135591_photo_iWrux8nHmr5e.jpg,월,37.5322549,127.070057,4.8,서울특별시 광진구 자양동 553-314
685,470752,시홍쓰,음식,0,9000,2023-09-02 13:55:42.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230911033511863_photo_19b94da963f6.jpg,토,37.5460384,127.073001,4.9,서울특별시 광진구 화양동 94-1
686,470752,함포비빔밥,음식,0,7000,2023-09-01 08:55:53.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230616175321_photo1_2b984d0408a9.jpg,금,37.5380921,127.072235,4.4,서울특별시 광진구 자양동 227-7 스타시티 지하1층
687,470752,쭈꾸미킹,음식,0,13000,2023-08-30 19:56:04.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230616175321_photo1_2b984d0408a9.jpg,수,37.5439410,127.069740,4.0,서울특별시 광진구 화양동 10-1
688,470752,돕감자탕,음식,0,8000,2023-08-27 07:56:17.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20221118042756202_photo_wPum8leC5MTO.jpg,일,37.5414635,127.069251,3.9,서울특별시 광진구 화양동 9-22
689,470752,CGV 건대입구,문화,0,25000,2023-09-10 14:15:06.000000,201603808,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA3MDVfMjky%2FMDAxNTYyMzA0Njg1OTcx.L4rUvCGQvixFXY_m5xjZ895Z6MIOrXuaCKn04rqKfs8g.zqGo9_o-VZPTQZdsslFq-ZLketdF6n8sktGDr-OgUAkg.JPEG.womanbaby1%2FB612_20190704_113135_096.jpg&type,일,37.539938,127.066987,4.4,서울특별시 광진구 아차산로30길 26
690,470752,CGV 건대입구,문화,0,24000,2023-09-06 12:15:06.000000,201603808,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA3MDVfMjky%2FMDAxNTYyMzA0Njg1OTcx.L4rUvCGQvixFXY_m5xjZ895Z6MIOrXuaCKn04rqKfs8g.zqGo9_o-VZPTQZdsslFq-ZLketdF6n8sktGDr-OgUAkg.JPEG.womanbaby1%2FB612_20190704_113135_096.jpg&type,수,37.539938,127.066987,4.4,서울특별시 광진구 아차산로30길 26
691,470752,락휴코인노래연습장,문화,0,10000,2023-08-25 21:15:40.000000,201603808,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA5MDFfMjQy%2FMDAxNjMwNDczODE2NzYz.MOIpODeEl25SHJ-MMT22UVvRAH7Fz7QUd-mbXs3JmhYg.9aj-eBzbNrkOUTupCma9oW9tlZcev43IZ8DOu1C0r0Ug.JPEG.vudod1%2FIMG_3487.JPG&type=a340,금,37.541452,127.067648,4.8,서울특별시 광진구 동일로22길 64
692,470752,락휴코인노래연습장,문화,0,9000,2023-08-22 12:15:40.000000,201603808,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA5MDFfMjQy%2FMDAxNjMwNDczODE2NzYz.MOIpODeEl25SHJ-MMT22UVvRAH7Fz7QUd-mbXs3JmhYg.9aj-eBzbNrkOUTupCma9oW9tlZcev43IZ8DOu1C0r0Ug.JPEG.vudod1%2FIMG_3487.JPG&type=a340,화,37.541452,127.067648,4.8,서울특별시 광진구 동일로22길 64
693,470752,락휴코인노래연습장,문화,0,8000,2023-09-13 18:15:40.000000,201603808,https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA5MDFfMjQy%2FMDAxNjMwNDczODE2NzYz.MOIpODeEl25SHJ-MMT22UVvRAH7Fz7QUd-mbXs3JmhYg.9aj-eBzbNrkOUTupCma9oW9tlZcev43IZ8DOu1C0r0Ug.JPEG.vudod1%2FIMG_3487.JPG&type=a340,수,37.541452,127.067648,4.8,서울특별시 광진구 동일로22길 64
694,470752,설렘아트홀,문화,0,70000,2023-09-01 16:07:00.000000,201603808,https://search.pstatic.net/common?src=https%3A%2F%2Fmodo-phinf.pstatic.net%2F20210627_230%2F1624762015141onMxu_PNG%2FmosaaOllvq.png&type=fff264_180,금,37.5470118,127.072334,,서울특별시 광진구 능동로19길 23 지하1층 101호지번서울특별시 광진구 화양동 111-73
695,470752,설렘아트홀,문화,0,50000,2023-09-10 17:07:05.000000,201603808,https://search.pstatic.net/common?src=https%3A%2F%2Fmodo-phinf.pstatic.net%2F20210627_230%2F1624762015141onMxu_PNG%2FmosaaOllvq.png&type=fff264_180,일,37.5470118,127.072334,,서울특별시 광진구 능동로19길 23 지하1층 101호지번서울특별시 광진구 화양동 111-73
696,470752,설렘아트홀,문화,0,50000,2023-08-27 17:07:05.000000,201603808,https://search.pstatic.net/common?src=https%3A%2F%2Fmodo-phinf.pstatic.net%2F20210627_230%2F1624762015141onMxu_PNG%2FmosaaOllvq.png&type=fff264_180,일,37.5470118,127.072334,,서울특별시 광진구 능동로19길 23 지하1층 101호지번서울특별시 광진구 화양동 111-73
697,470752,호야초밥참치,음식,0,18000,2023-08-30 15:06:01.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230821190739_photo1_e684e783b1e4.jpg,수,37.5439410,127.069740,3.6,서울특별시 광진구 화양동 10-1
698,470752,겐로쿠우동,음식,0,15000,2023-09-04 18:06:00.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230204115444186_photo_d0a716345ac5.jpg,월,37.5410481,127.070835,4.4,서울특별시 광진구 화양동 5-106
699,470752,하이디라오,음식,0,15000,2023-08-28 19:05:51.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230426023319470_photo_b7c32287f7b3.jpg,월,37.5406424,127.071389,4.5,서울특별시 광진구 화양동 4-20 스타시티 영존 A동 2F
700,470752,고흥순대국머리고기,음식,0,10000,2023-08-21 10:06:03.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20230907044029885_photo_wPum8leC5MTO.jpg,월,37.5389949,127.069113,4.1,서울특별시 광진구 자양동 5-55
701,470752,안주나라,음식,0,13000,2023-09-13 19:19:02.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20221205105957172_photo_iWrux8nHmr5e.jpg,수,37.5397634,127.064305,4.7,서울특별시 광진구 자양동 16-37
702,470752,할머니 순대국,음식,0,9000,2023-09-16 09:19:01.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20220601191141_photo1_8e68deea3142.jpg,토,37.5386576,127.075641,4.6,서울시 광진구 자양동 226-24
703,470752,포항막회,음식,0,15000,2023-09-08 19:19:13.000000,201603808,https://d12zq4w4guyljn.cloudfront.net/300_300_20220814115143_photo1_1f86fd0f3a30.jpg,금,37.5421299,127.069863,3.8,서울특별시 광진구 화양동 8-50
