MA010120220806460445,아이조은,,R1,예술·스포츠,R104,유원지·오락,R10405,기타 오락장,R91229,기타 오락장 운영업,11,서울특별시,11410,서대문구,11410685,홍은2동,1141011800,홍은동,1.14101E+18,1,대지,344,2,서울특별시 서대문구 홍은동 344-2,1.14103E+11,서울특별시 서대문구 가좌로,143,,1.14101E+24,기업은행남가좌동지점,서울특별시 서대문구 가좌로 143,120848,3675,,4,,126.923476,37.5846552
MA010120220806460475,바닐라PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11380,은평구,11380600,응암3동,1138010700,응암동,1.13801E+18,1,대지,599,33,서울특별시 은평구 응암동 599-33,1.13804E+11,서울특별시 은평구 응암로11길,4,4,1.13801E+24,,서울특별시 은평구 응암로11길 4-4,122924,3485,,1,,126.916254,37.58844554
MA010120220806460480,더짐성산점,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11440,마포구,11440730,성산2동,1144012600,중동,1.14401E+18,1,대지,64,14,서울특별시 마포구 중동 64-14,1.14403E+11,서울특별시 마포구 월드컵북로,236,,1.14401E+24,,서울특별시 마포구 월드컵북로 236,121877,3941,,1,,126.9034085,37.57028819
MA010120220806460036,투투노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11650,서초구,11650590,방배본동,1165010100,방배동,1.16501E+18,1,대지,767,19,서울특별시 서초구 방배동 767-19,1.16504E+11,서울특별시 서초구 동광로11길,69,,1.16501E+24,,서울특별시 서초구 동광로11길 69,137829,6555,,,,126.9852764,37.49424207
MA010120220806459696,우리스크린골프,,R1,예술·스포츠,R103,스포츠 서비스,R10311,골프 연습장,R91136,골프 연습장 운영업,11,서울특별시,11380,은평구,11380510,녹번동,1138010200,녹번동,1.13801E+18,1,대지,19,121,서울특별시 은평구 녹번동 19-121,1.13803E+11,서울특별시 은평구 통일로,636,,1.13801E+24,은평미드스퀘어,서울특별시 은평구 통일로 636,122825,3372,,,,126.9352883,37.60350385
MA010120220806461005,민화살롱,,R1,예술·스포츠,R104,유원지·오락,R10414,바둑/장기/체스 경기 운영업,R91293,기원 운영업,11,서울특별시,11260,중랑구,11260580,상봉1동,1126010200,상봉동,1.12601E+18,1,대지,74,25,서울특별시 중랑구 상봉동 74-25,1.12604E+11,서울특별시 중랑구 망우로55길,44,,1.12601E+24,,서울특별시 중랑구 망우로55길 44,131857,2086,,1,,127.0945061,37.59912026
MA010120220806455076,악쓰는하마코인노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102E+18,1,대지,8,1,서울특별시 종로구 명륜4가 8-1,1.11104E+11,서울특별시 종로구 대명길,9,,1.11102E+24,,서울특별시 종로구 대명길 9,110530,3078,,3,,127.0009379,37.58336298
MA010120220806456608,프로당구장,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,335,6,서울특별시 동대문구 장안동 335-6,1.12303E+11,서울특별시 동대문구 답십리로,304,,1.12301E+24,,서울특별시 동대문구 답십리로 304,130840,2637,,,,127.0742565,37.57178764
MA010120220806455889,에스비에스당구클럽,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11290,성북구,11290650,정릉4동,1129013300,정릉동,1.12901E+18,1,대지,284,11,서울특별시 성북구 정릉동 284-11,1.12903E+11,서울특별시 성북구 보국문로,75,,1.12901E+24,대영빌딩,서울특별시 성북구 보국문로 75,136849,2709,,3,,127.0086557,37.61097282
MA010120220806457098,타짜PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11305,강북구,11305635,수유3동,1130510300,수유동,1.13051E+18,1,대지,190,5,서울특별시 강북구 수유동 190-5,1.13053E+11,서울특별시 강북구 한천로,1047,,1.13051E+24,,서울특별시 강북구 한천로 1047,142878,1071,,2,,127.0256899,37.6405245
MA010120220806457599,대림당구장,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11590,동작구,11590670,신대방1동,1159010900,신대방동,1.15901E+18,1,대지,690,26,서울특별시 동작구 신대방동 690-26,1.15903E+11,서울특별시 동작구 대림로,30,,1.15901E+24,,서울특별시 동작구 대림로 30,156854,7070,,지,,126.909915,37.4872814
MA010120220806453780,스마트짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11590,동작구,11590510,노량진1동,1159010400,본동,1.15901E+18,1,대지,160,,서울특별시 동작구 본동 160,1.15903E+11,서울특별시 동작구 매봉로,182,,1.15901E+24,,서울특별시 동작구 매봉로 182,156801,6906,,4,,126.952386,37.51239044
MA010120220806450914,애니락,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11350,노원구,11350665,상계3.4동,1135010500,상계동,1.13501E+18,1,대지,95,199,서울특별시 노원구 상계동 95-199,1.13503E+11,서울특별시 노원구 덕릉로,740,,1.13501E+24,정진빌딩,서울특별시 노원구 덕릉로 740,139810,1648,,2,,127.0763811,37.66365635
MA010120220806451062,선수입장노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11710,송파구,11710650,잠실본동,1171010100,잠실동,1.17101E+18,1,대지,189,3,서울특별시 송파구 잠실동 189-3,1.17104E+11,서울특별시 송파구 백제고분로7길,28,13,1.17101E+24,,서울특별시 송파구 백제고분로7길 28-13,138861,5560,,,,127.0823025,37.51016441
MA010120220806451397,파파야노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11710,송파구,11710620,가락본동,1171010700,가락동,1.17101E+18,1,대지,82,2,서울특별시 송파구 가락동 82-2,1.17104E+11,서울특별시 송파구 중대로9길,22,,1.17101E+24,,서울특별시 송파구 중대로9길 22,138803,5712,,3,,127.1192749,37.49508278
MA010120220806453043,한국시각장애인복지재단,,R1,예술·스포츠,R103,스포츠 서비스,R10306,종합 스포츠시설,R91131,종합 스포츠시설 운영업,11,서울특별시,11740,강동구,11740525,상일1동,1174010300,상일동,1.17401E+18,1,대지,126,,서울특별시 강동구 상일동 126,1.17404E+11,서울특별시 강동구 구천면로93길,12,,1.17401E+24,고덕사회체육센터,서울특별시 강동구 구천면로93길 12,134836,5275,,,,127.1687624,37.55119898
MA010120220806448913,와우트레이딩,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11350,노원구,11350665,상계3.4동,1135010500,상계동,1.13501E+18,1,대지,108,1,서울특별시 노원구 상계동 108-1,1.13503E+11,서울특별시 노원구 덕릉로,804,,1.13501E+24,대림프라자,서울특별시 노원구 덕릉로 804,139812,1646,,,,127.0800381,37.66856853
MA010120220806449312,예진아씨,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11440,마포구,11440680,합정동,1144012200,합정동,1.14401E+18,1,대지,387,22,서울특별시 마포구 합정동 387-22,1.14404E+11,서울특별시 마포구 월드컵로1길,28,,1.14401E+24,,서울특별시 마포구 월드컵로1길 28,121885,4025,,,,126.9113514,37.54954774
MA010120220806446173,무지개복권방,,R1,예술·스포츠,R104,유원지·오락,R10410,복권 발행/판매업,R91241,복권 발행 및 판매업,11,서울특별시,11380,은평구,11380631,신사1동,1138010900,신사동,1.13801E+18,1,대지,34,27,서울특별시 은평구 신사동 34-27,1.13804E+11,서울특별시 은평구 증산로19길,8,12,1.13801E+24,,서울특별시 은평구 증산로19길 8-12,122882,3451,,1,,126.9138011,37.59517172
MA010120220806445505,피씨나인,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11290,성북구,11290715,월곡1동,1129013600,하월곡동,1.12901E+18,1,대지,70,202,서울특별시 성북구 하월곡동 70-202,1.12903E+11,서울특별시 성북구 오패산로,49,,1.12901E+24,제일은행하월곡동지점,서울특별시 성북구 오패산로 49,136868,2738,,지,,127.0364191,37.60639123
MA010120220806446828,인생뽑기,,R1,예술·스포츠,R104,유원지·오락,R10405,기타 오락장,R91229,기타 오락장 운영업,11,서울특별시,11500,강서구,11500590,화곡본동,1150010300,화곡동,1.15001E+18,1,대지,29,66,서울특별시 강서구 화곡동 29-66,1.15003E+11,서울특별시 강서구 까치산로,90,,1.15001E+24,,서울특별시 강서구 까치산로 90,157895,7674,,1,,126.8481611,37.54638927
MA010120220806446841,럭셔리노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11350,노원구,11350665,상계3.4동,1135010500,상계동,1.13501E+18,1,대지,76,9,서울특별시 노원구 상계동 76-9,1.13503E+11,서울특별시 노원구 덕릉로,814,,1.13501E+24,재원빌딩,서울특별시 노원구 덕릉로 814,139810,1644,,지,,127.0805727,37.66933858
MA010120220806447643,딩동댕,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,45,77,서울특별시 광진구 화양동 45-77,1.12154E+11,서울특별시 광진구 동일로22길,37,,1.12151E+24,,서울특별시 광진구 동일로22길 37,143917,5019,,1,,127.0663857,37.54209916
MA010120220806448394,나나무스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11710,송파구,11710610,삼전동,1171010600,삼전동,1.17101E+18,1,대지,109,,서울특별시 송파구 삼전동 109,1.17104E+11,서울특별시 송파구 삼학사로19길,27,,1.17101E+24,서울시각장애인복지관,서울특별시 송파구 삼학사로19길 27,138840,5601,,1,,127.0940472,37.5061102
MA010120220806449549,스카이,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620665,서림동,1162010200,신림동,1.16201E+18,1,대지,131,30,서울특별시 관악구 신림동 131-30,1.16203E+11,서울특별시 관악구 신림로,84,,1.16201E+24,,서울특별시 관악구 신림로 84,151856,8839,,지,,126.9401564,37.47092315
MA010120220806476764,킹노래방,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11200,성동구,11200550,사근동,1120010700,행당동,1.12001E+18,1,대지,19,7,서울특별시 성동구 행당동 19-7,1.12004E+11,서울특별시 성동구 마조로3가길,15,,1.12001E+24,,서울특별시 성동구 마조로3가길 15,133817,4760,,,,127.0398784,37.55927684
MA010120220806477206,스마일노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11500,강서구,11500630,방화1동,1150010900,방화동,1.15001E+18,1,대지,607,219,서울특별시 강서구 방화동 607-219,1.15004E+11,서울특별시 강서구 방화동로12길,10,,1.15001E+24,,서울특별시 강서구 방화동로12길 10,157852,7616,,지,,126.813113,37.56644148
MA010120220806477410,올스타즈PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11560,영등포구,11560535,영등포동,1156010600,영등포동5가,1.15601E+18,1,대지,6,2,서울특별시 영등포구 영등포동5가 6-2,1.15603E+11,서울특별시 영등포구 영등포로,235,,1.15601E+24,,서울특별시 영등포구 영등포로 235,150030,7250,,1,,126.9076008,37.51961657
MA010120220806470817,오피짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11410,서대문구,11410720,북가좌2동,1141011900,북가좌동,1.14101E+18,1,대지,333,4,서울특별시 서대문구 북가좌동 333-4,1.14103E+11,서울특별시 서대문구 응암로,113,,1.14101E+24,,서울특별시 서대문구 응암로 113,120815,3677,,3,,126.913178,37.58273173
MA010120220806477561,힐링노래연습장도화점,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11440,마포구,11440585,도화동,1144010400,도화동,1.14401E+18,1,대지,290,10,서울특별시 마포구 도화동 290-10,1.14404E+11,서울특별시 마포구 마포대로4나길,7,,1.14401E+24,,서울특별시 마포구 마포대로4나길 7,121813,4173,,1,,126.9464301,37.53856689
MA010120220806470883,바디어필PT스튜디오,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11650,서초구,11650620,방배3동,1165010100,방배동,1.16501E+18,1,대지,1021,14,서울특별시 서초구 방배동 1021-14,1.16504E+11,서울특별시 서초구 방배로6길,13,,1.16501E+24,,서울특별시 서초구 방배로6길 13,137851,6705,,1,,127.0000534,37.47923036
MA010120220806471633,둘리당구장,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11320,도봉구,11320521,도봉1동,1132010800,도봉동,1.13201E+18,1,대지,596,15,서울특별시 도봉구 도봉동 596-15,1.13204E+11,서울특별시 도봉구 도봉로165길,8,,1.13201E+24,,서울특별시 도봉구 도봉로165길 8,132819,1307,,2,,127.0444214,37.67753894
MA010120220806470572,용가리,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11620,관악구,11620595,청룡동,1162010100,봉천동,1.16201E+18,1,대지,927,21,서울특별시 관악구 봉천동 927-21,1.16202E+11,서울특별시 관악구 남부순환로,1734,,1.16201E+24,주원빌딩,서울특별시 관악구 남부순환로 1734,151844,8784,,1,,126.9427591,37.48197535
MA010120220806470279,암사골프아카데미,,R1,예술·스포츠,R103,스포츠 서비스,R10311,골프 연습장,R91136,골프 연습장 운영업,11,서울특별시,11740,강동구,11740580,암사2동,1174010700,암사동,1.17401E+18,1,대지,510,,서울특별시 강동구 암사동 510,1.17403E+11,서울특별시 강동구 상암로,2,,1.17401E+24,,서울특별시 강동구 상암로 2,134877,5242,,1,,127.124079,37.55139857
MA010120220806466723,프라하노래엽습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11590,동작구,11590680,신대방2동,1159010900,신대방동,1.15901E+18,1,대지,362,31,서울특별시 동작구 신대방동 362-31,1.15904E+11,서울특별시 동작구 여의대방로24길,30,,1.15901E+24,,서울특별시 동작구 여의대방로24길 30,156848,7056,,지,,126.9218063,37.49780664
MA010120220806467035,미스터리룸이스케이프,,R1,예술·스포츠,R104,유원지·오락,R10405,기타 오락장,R91229,기타 오락장 운영업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1.14401E+18,1,대지,407,27,서울특별시 마포구 서교동 407-27,1.14403E+11,서울특별시 마포구 잔다리로,5,1,1.14401E+24,,서울특별시 마포구 잔다리로 5-1,121895,4049,,5,,126.922315,37.55051332
MA010120220806467457,라이프플러스휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11320,도봉구,11320512,창2동,1132010700,창동,1.13201E+18,1,대지,581,71,서울특별시 도봉구 창동 581-71,1.13203E+11,서울특별시 도봉구 덕릉로,251,,1.13201E+24,,서울특별시 도봉구 덕릉로 251,132918,1470,,4,,127.0391331,37.64015721
MA010120220806470408,그냥갈수없잖아,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11170,용산구,11170530,남영동,1117010400,갈월동,1.11701E+18,1,대지,90,10,서울특별시 용산구 갈월동 90-10,1.11702E+11,서울특별시 용산구 한강대로,279,,1.11701E+24,,서울특별시 용산구 한강대로 279,140807,4321,,2,,126.9721779,37.54311882
MA010120220806468284,구로동로,,R1,예술·스포츠,R104,유원지·오락,R10414,바둑/장기/체스 경기 운영업,R91293,기원 운영업,11,서울특별시,11530,구로구,11530530,구로2동,1153010200,구로동,1.15301E+18,1,대지,704,26,서울특별시 구로구 구로동 704-26,1.15304E+11,서울특별시 구로구 구로동로33길,17,,1.15301E+24,,서울특별시 구로구 구로동로33길 17,152870,8309,,지,,126.8825151,37.49195412
MA010120220806468541,에이치앤휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11170,용산구,11170685,한남동,1117013100,한남동,1.11701E+18,1,대지,96,3,서울특별시 용산구 한남동 96-3,1.11703E+11,서울특별시 용산구 독서당로,39,,1.11701E+24,신성미소시티,서울특별시 용산구 독서당로 39,140889,4410,,1,,127.0069806,37.53158587
MA010120220806466395,애프터피티,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11440,마포구,11440690,망원1동,1144012300,망원동,1.14401E+18,1,대지,376,8,서울특별시 마포구 망원동 376-8,1.14404E+11,서울특별시 마포구 월드컵로13길,14,,1.14401E+24,,서울특별시 마포구 월드컵로13길 14,121820,4012,,,,126.9093264,37.55571018
MA010120220806461846,스타골프,,R1,예술·스포츠,R103,스포츠 서비스,R10311,골프 연습장,R91136,골프 연습장 운영업,11,서울특별시,11710,송파구,11710646,장지동,1171010800,문정동,1.17101E+18,1,대지,97,4,서울특별시 송파구 문정동 97-4,1.17103E+11,서울특별시 송파구 새말로,142,,1.17101E+24,,서울특별시 송파구 새말로 142,138869,5799,,,,127.1296096,37.48352665
MA010120220806462188,비트코인동전노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11590,동작구,11590530,상도1동,1159010200,상도동,1.15901E+18,1,대지,504,6,서울특별시 동작구 상도동 504-6,1.15904E+11,서울특별시 동작구 상도로61길,34,,1.15901E+24,,서울특별시 동작구 상도로61길 34,156881,7027,,지,,126.9567825,37.49476879
MA010120220806462686,샷스크린골프,,R1,예술·스포츠,R103,스포츠 서비스,R10311,골프 연습장,R91136,골프 연습장 운영업,11,서울특별시,11650,서초구,11650651,양재1동,1165010200,양재동,1.16501E+18,1,대지,3,14,서울특별시 서초구 양재동 3-14,1.16503E+11,서울특별시 서초구 논현로,151,,1.16501E+24,이스타빌,서울특별시 서초구 논현로 151,137886,6740,,,,127.042055,37.48291228
MA010120220806463228,더스윙,,R1,예술·스포츠,R103,스포츠 서비스,R10306,종합 스포츠시설,R91131,종합 스포츠시설 운영업,11,서울특별시,11710,송파구,11710600,석촌동,1171010500,석촌동,1.17101E+18,1,대지,24,11,서울특별시 송파구 석촌동 24-11,1.17104E+11,서울특별시 송파구 송파대로49길,52,,1.17101E+24,석촌호수나인파크A,서울특별시 송파구 송파대로49길 52,138842,5611,,,,127.0989551,37.50618378
MA010120220806462805,엠투피트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11380,은평구,11380690,진관동,1138011400,진관동,1.13801E+18,1,대지,70,,서울특별시 은평구 진관동 70,1.13803E+11,서울특별시 은평구 진관2로,15,46,1.13801E+24,메트로프라자,서울특별시 은평구 진관2로 15-46,122200,3306,,,,126.9190721,37.6386137
MA010120220806464960,공공이,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11170,용산구,11170625,한강로동,1117012500,한강로2가,1.11701E+18,1,대지,115,1,서울특별시 용산구 한강로2가 115-1,1.11702E+11,서울특별시 용산구 한강대로,132,,1.11701E+24,,서울특별시 용산구 한강대로 132,140872,4382,,1,,126.9700578,37.5310714
MA010120220806464870,한국탁구클럽,,R1,예술·스포츠,R103,스포츠 서비스,R10313,탁구장,R91139,그 외 기타 스포츠시설 운영업,11,서울특별시,11650,서초구,11650610,방배2동,1165010100,방배동,1.16501E+18,1,대지,437,5,서울특별시 서초구 방배동 437-5,1.16503E+11,서울특별시 서초구 방배천로,66,,1.16501E+24,천운빌딩,서울특별시 서초구 방배천로 66,137817,6677,,1,,126.9828691,37.48245361
MA010120220806493246,레인지엑스봉은사,,R1,예술·스포츠,R103,스포츠 서비스,R10311,골프 연습장,R91136,골프 연습장 운영업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1.16801E+18,1,대지,161,15,서울특별시 강남구 삼성동 161-15,1.16804E+11,서울특별시 강남구 영동대로106길,23,,1.16801E+24,중앙빌딩,서울특별시 강남구 영동대로106길 23,135881,6170,,1,,127.0628575,37.51387726
MA010120220806490721,블럭스쿨,,R1,예술·스포츠,R104,유원지·오락,R10405,기타 오락장,R91229,기타 오락장 운영업,11,서울특별시,11380,은평구,11380580,응암1동,1138010700,응암동,1.13801E+18,1,대지,116,21,서울특별시 은평구 응암동 116-21,1.13804E+11,서울특별시 은평구 은평로8길,25,,1.13801E+24,,서울특별시 은평구 은평로8길 25,122910,3454,,2,,126.9197948,37.598074
MA010120220806495866,큐당구장,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,12,30,서울특별시 광진구 화양동 12-30,1.12154E+11,서울특별시 광진구 아차산로33길,63,,1.12151E+24,,서울특별시 광진구 아차산로33길 63,143914,5011,,3,,127.0709574,37.54300924
MA010120220806496385,소가툰노인활동실,,R1,예술·스포츠,R104,유원지·오락,R10405,기타 오락장,R91229,기타 오락장 운영업,11,서울특별시,11560,영등포구,11560710,대림2동,1156013300,대림동,1.15601E+18,1,대지,1086,13,서울특별시 영등포구 대림동 1086-13,1.15603E+11,서울특별시 영등포구 디지털로,333,,1.15601E+24,,서울특별시 영등포구 디지털로 333,150825,7420,,,,126.8980764,37.48802756
MA010120220806488810,논개,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11620,관악구,11620695,신림동,1162010200,신림동,1.16201E+18,1,대지,1430,5,서울특별시 관악구 신림동 1430-5,1.16203E+11,서울특별시 관악구 신림로,381,,1.16201E+24,,서울특별시 관악구 신림로 381,151891,8707,,,,126.9282324,37.48813379
MA010120220806489877,플러스당구장,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11260,중랑구,11260565,면목본동,1126010100,면목동,1.12601E+18,1,대지,103,18,서울특별시 중랑구 면목동 103-18,1.12603E+11,서울특별시 중랑구 겸재로,215,,1.12601E+24,,서울특별시 중랑구 겸재로 215,131816,2162,,2,,127.0914527,37.58945561
MA010120220806490094,앵콜노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11740,강동구,11740640,성내1동,1174010800,성내동,1.17401E+18,1,대지,535,7,서울특별시 강동구 성내동 535-7,1.17404E+11,서울특별시 강동구 성내로5길,20,,1.17401E+24,,서울특별시 강동구 성내로5길 20,134850,5397,,지,,127.1236992,37.53066248
MA010120220806490083,큐당구장,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11350,노원구,11350560,월계1동,1135010200,월계동,1.13501E+18,1,대지,68,131,서울특별시 노원구 월계동 68-131,1.13504E+11,서울특별시 노원구 석계로7길,18,,1.13501E+24,,서울특별시 노원구 석계로7길 18,139841,1902,,1,,127.0634326,37.61618677
MA010120220806489866,떼구르르보드게임카페,,R1,예술·스포츠,R104,유원지·오락,R10405,기타 오락장,R91229,기타 오락장 운영업,11,서울특별시,11305,강북구,11305545,송중동,1130510100,미아동,1.13051E+18,1,대지,55,3,서울특별시 강북구 미아동 55-3,1.13054E+11,서울특별시 강북구 도봉로10길,22,,1.13051E+24,,서울특별시 강북구 도봉로10길 22,142804,1219,,4,,127.030878,37.61359021
MA010120220806486659,로그짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11650,서초구,11650531,서초4동,1165010800,서초동,1.16501E+18,1,대지,1317,14,서울특별시 서초구 서초동 1317-14,1.16504E+11,서울특별시 서초구 서초대로77길,5,,1.16501E+24,,서울특별시 서초구 서초대로77길 5,137856,6615,,13,,127.0263754,37.49834535
MA010120220806486780,레이저아레나,,R1,예술·스포츠,R104,유원지·오락,R10499,기타 오락관련 서비스업,R91221,전자 게임장 운영업,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1.14401E+18,1,대지,343,2,서울특별시 마포구 서교동 343-2,1.14403E+11,서울특별시 마포구 와우산로,111,,1.14401E+24,,서울특별시 마포구 와우산로 111,121837,4054,,5,,126.9257245,37.55345475
MA010120220806484350,한국기원,,R1,예술·스포츠,R104,유원지·오락,R10414,바둑/장기/체스 경기 운영업,R91293,기원 운영업,11,서울특별시,11710,송파구,11710580,송파1동,1171010400,송파동,1.17101E+18,1,대지,135,9,서울특별시 송파구 송파동 135-9,1.17103E+11,서울특별시 송파구 오금로,170,,1.17101E+24,,서울특별시 송파구 오금로 170,138852,5662,,,,127.1132018,37.50944531
MA010120220806485909,둘리게임랜드,,R1,예술·스포츠,R104,유원지·오락,R10404,전자 게임장,R91221,전자 게임장 운영업,11,서울특별시,11305,강북구,11305635,수유3동,1130510300,수유동,1.13051E+18,1,대지,2,41,서울특별시 강북구 수유동 2-41,1.13053E+11,서울특별시 강북구 노해로,11,,1.13051E+24,자인빌딩,서울특별시 강북구 노해로 11,142872,1080,,,,127.0227272,37.63660753
MA010120220806481901,샤크짐,,R1,예술·스포츠,R103,스포츠 서비스,R10312,테니스장,R91139,그 외 기타 스포츠시설 운영업,11,서울특별시,11290,성북구,11290780,장위3동,1129013800,장위동,1.12901E+18,1,대지,143,38,서울특별시 성북구 장위동 143-38,1.12904E+11,서울특별시 성북구 장월로38길,4,,1.12901E+24,타워39,서울특별시 성북구 장월로38길 4,136143,2766,,1,,127.0515274,37.61799287
MA010120220806478415,포스빌당구장,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11530,구로구,11530560,구로5동,1153010200,구로동,1.15301E+18,1,대지,26,,서울특별시 구로구 구로동 26,1.15303E+11,서울특별시 구로구 새말로,102,,1.15301E+24,신도림포스빌,서울특별시 구로구 새말로 102,152770,8289,,,,126.8913914,37.50576967
MA010120220806478982,드림당구장,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11305,강북구,11305535,미아동,1130510100,미아동,1.13051E+18,1,대지,217,2,서울특별시 강북구 미아동 217-2,1.13054E+11,서울특별시 강북구 솔매로45길,99,,1.13051E+24,,서울특별시 강북구 솔매로45길 99,142810,1118,,,,127.0236026,37.63032556
MA010120220806482839,골든벨노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11590,동작구,11590530,상도1동,1159010200,상도동,1.15901E+18,1,대지,463,,서울특별시 동작구 상도동 463,1.15903E+11,서울특별시 동작구 상도로,321,,1.15901E+24,,서울특별시 동작구 상도로 321,156880,6971,,지,,126.9512209,37.49945907
MA010120220806479618,우리신정PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11470,양천구,11470640,신정3동,1147010100,신정동,1.14701E+18,1,대지,1182,2,서울특별시 양천구 신정동 1182-2,1.14703E+11,서울특별시 양천구 중앙로,251,,1.14701E+24,,서울특별시 양천구 중앙로 251,158864,8073,,1,,126.8532022,37.51870442
