상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220805446937,에이스원영어학원,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215840,자양3동,1121510500,자양동,1.12151E+18,1,대지,553,588,서울특별시 광진구 자양동 553-588,1.12153E+11,서울특별시 광진구 뚝섬로,541,,1.12151E+24,,서울특별시 광진구 뚝섬로 541,143193,5070,,4,,127.0703452,37.53489495
MA010120220805456459,에이비에이캥거루,,P1,교육,P106,기타 교육,P10629,그 외 기타 교육기관,P85699,그 외 기타 분류 안된 교육기관,11,서울특별시,11215,광진구,11215847,자양4동,1121510500,자양동,1.12151E+18,1,대지,9,13,서울특별시 광진구 자양동 9-13,1.12154E+11,서울특별시 광진구 아차산로30길,36,,1.12151E+24,서울특별시동부여성발전센타,서울특별시 광진구 아차산로30길 36,143841,5072,,1,,127.0667023,37.53939851
MA010120220805460337,파고라,,P1,교육,P106,기타 교육,P10613,기타 예술/스포츠 교육기관,P85629,기타 예술학원,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,140,3,서울특별시 광진구 중곡동 140-3,1.12154E+11,서울특별시 광진구 용마산로1길,113,,1.12151E+24,,서울특별시 광진구 용마산로1길 113,143891,4930,,,,127.0824788,37.55672322
MA010120220805466166,크레버스영재교육센터광진제1지점,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,530,25,서울특별시 광진구 광장동 530-25,1.12153E+11,서울특별시 광진구 광나루로,603,,1.12151E+24,광장빌딩,서울특별시 광진구 광나루로 603,143815,4984,,3,,127.0954921,37.54195627
MA010120220805469587,살롱드발레,,P1,교육,P106,기타 교육,P10613,기타 예술/스포츠 교육기관,P85629,기타 예술학원,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,210,53,서울특별시 광진구 구의동 210-53,1.12154E+11,서울특별시 광진구 광나루로52길,88,,1.12151E+24,,서울특별시 광진구 광나루로52길 88,143822,5046,,1,,127.0912124,37.5393464
MA010120220805477458,히트플레이스PT,,P1,교육,P106,기타 교육,P10601,태권도/무술학원,P85611,태권도 및 무술 교육기관,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,193,51,서울특별시 광진구 중곡동 193-51,1.12153E+11,서울특별시 광진구 면목로,132,,1.12151E+24,,서울특별시 광진구 면목로 132,143901,4908,,2,,127.0810278,37.56519982
MA010120220805499230,진씨태극권정진무관,,P1,교육,P106,기타 교육,P10601,태권도/무술학원,P85611,태권도 및 무술 교육기관,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,139,31,서울특별시 광진구 중곡동 139-31,1.12154E+11,서울특별시 광진구 용마산로3길,99,,1.12151E+24,,서울특별시 광진구 용마산로3길 99,143891,4930,,지,,127.0827896,37.55722121
MA010120220805507515,해법영어교실용마영어교습소,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,138,35,서울특별시 광진구 중곡동 138-35,1.12154E+11,서울특별시 광진구 용마산로3길,98,,1.12151E+24,,서울특별시 광진구 용마산로3길 98,143891,4926,,1,,127.0829691,37.55734875
MA010120220805535635,준드라이빙운전면허,,P1,교육,P106,기타 교육,P10623,운전학원,P85661,운전학원,11,서울특별시,11215,광진구,11215820,자양1동,1121510500,자양동,1.12151E+18,1,대지,219,7,서울특별시 광진구 자양동 219-7,1.12153E+11,서울특별시 광진구 아차산로,358,,1.12151E+24,,서울특별시 광진구 아차산로 358,143852,5055,,3,,127.0823755,37.53652985
MA010120220805547117,안티영어교육,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,530,24,서울특별시 광진구 광장동 530-24,1.12153E+11,서울특별시 광진구 아차산로,491,,1.12151E+24,,서울특별시 광진구 아차산로 491,143815,4984,,4,,127.0959806,37.54179782
MA010120220805653538,에이플러스메타수학교습소,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,129,1,서울특별시 광진구 중곡동 129-1,1.12154E+11,서울특별시 광진구 천호대로119길,57,,1.12151E+24,,서울특별시 광진구 천호대로119길 57,143890,4925,,1,,127.0857637,37.5574335
MA010120220805683050,이루리,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,69,21,서울특별시 광진구 구의동 69-21,1.12153E+11,서울특별시 광진구 자양로,220,,1.12151E+24,,서울특별시 광진구 자양로 220,143819,4976,,2,,127.087153,37.54653252
MA010120220805707434,링키홈아차산,,P1,교육,P106,기타 교육,P10615,외국어학원,P85631,외국어학원,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,26,15,서울특별시 광진구 구의동 26-15,1.12153E+11,서울특별시 광진구 자양로,324,,1.12151E+24,약수목욕탕,서울특별시 광진구 자양로 324,143816,4956,,2,,127.09418,37.55406536
MA010120220805823648,비트믹스스튜디오학원,,P1,교육,P106,기타 교육,P10605,레크리에이션 교육기관,P85613,레크리에이션 교육기관,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,7,12,서울특별시 광진구 화양동 7-12,1.12153E+11,서울특별시 광진구 아차산로,235,,1.12151E+24,,서울특별시 광진구 아차산로 235,143914,5018,,10,,127.0695162,37.54060109
MA010120220805866156,이손음악교습소,,P1,교육,P106,기타 교육,P10609,음악학원,P85621,음악학원,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,363,6,서울특별시 광진구 군자동 363-6,1.12153E+11,서울특별시 광진구 군자로,82,,1.12151E+24,,서울특별시 광진구 군자로 82,143840,5004,,2,,127.0711601,37.55038143
MA010120220805891618,김앤홍,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,P85669,기타 기술 및 직업 훈련학원,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,162,3,서울특별시 광진구 중곡동 162-3,1.12153E+11,서울특별시 광진구 능동로,339,,1.12151E+24,희재빌딩,서울특별시 광진구 능동로 339,143899,4915,,4,,127.0807306,37.55990834
MA010120220805943204,메이플평생교육원,,P1,교육,P106,기타 교육,P10629,그 외 기타 교육기관,P85699,그 외 기타 분류 안된 교육기관,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,463,8,서울특별시 광진구 군자동 463-8,1.12154E+11,서울특별시 광진구 천호대로102길,4,,1.12151E+24,,서울특별시 광진구 천호대로102길 4,143838,4994,,,,127.0740436,37.55881087
MA010120220805963287,저스트체대입시,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,251,32,서울특별시 광진구 구의동 251-32,1.12153E+11,서울특별시 광진구 자양로,142,,1.12151E+24,,서울특별시 광진구 자양로 142,143826,5039,,B1,,127.0835633,37.54025141
MA010120220805957445,로즈필라테스,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,611,,서울특별시 광진구 구의동 611,1.12154E+11,서울특별시 광진구 광나루로56길,32,,1.12151E+24,구의현대2단지아파트,서울특별시 광진구 광나루로56길 32,143760,5118,,1,,127.0961984,37.53781683
MA010120220806001655,창조수학제2관학원,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,202,3,서울특별시 광진구 구의동 202-3,1.12153E+11,서울특별시 광진구 광나루로,582,,1.12151E+24,세종빌딩,서울특별시 광진구 광나루로 582,143821,5033,,8,,127.0933618,37.54312932
MA010120220805999108,시니어벤처협회,,P1,교육,P106,기타 교육,P10621,직원 훈련기관,P85650,직원 훈련기관,11,서울특별시,11215,광진구,11215820,자양1동,1121510500,자양동,1.12151E+18,1,대지,767,4,서울특별시 광진구 자양동 767-4,1.12153E+11,서울특별시 광진구 자양로,135,,1.12151E+24,자양오피스텔,서울특별시 광진구 자양로 135,143853,5025,,,,127.0829346,37.53985006
MA010120220805993010,슈가교육,,P1,교육,P107,교육 지원,P10799,기타 교육지원 서비스업,P85709,기타 교육지원 서비스업,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,326,13,서울특별시 광진구 광장동 326-13,1.12153E+11,서울특별시 광진구 아차산로,612,,1.12151E+24,,서울특별시 광진구 아차산로 612,143808,4969,,4,,127.1066761,37.54733059
MA010120220805992058,가나안컨설팅유학원,,P1,교육,P107,교육 지원,P10799,기타 교육지원 서비스업,P85709,기타 교육지원 서비스업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,10,15,서울특별시 광진구 화양동 10-15,1.12154E+11,서울특별시 광진구 동일로24길,83,3,1.12151E+24,,서울특별시 광진구 동일로24길 83-3,143914,5016,,,,127.0696124,37.5428725
MA010120220806038678,플랜커뮤니케이션광진지점,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,P85669,기타 기술 및 직업 훈련학원,11,서울특별시,11215,광진구,11215840,자양3동,1121510500,자양동,1.12151E+18,1,대지,581,5,서울특별시 광진구 자양동 581-5,1.12154E+11,서울특별시 광진구 자양번영로5길,8,,1.12151E+24,,서울특별시 광진구 자양번영로5길 8,143864,5092,,2,,127.074969,37.53247139
MA010120220806140968,아트앤하트구의미술교습소,,P1,교육,P106,기타 교육,P10611,미술학원,P85629,기타 예술학원,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,671,,서울특별시 광진구 구의동 671,1.12154E+11,서울특별시 광진구 광나루로39길,11,,1.12151E+24,구의자이르네,서울특별시 광진구 광나루로39길 11,143202,4977,,2,,127.0887614,37.54549071
MA010120220806230147,참진댄스스포츠,,P1,교육,P106,기타 교육,P10605,레크리에이션 교육기관,P85613,레크리에이션 교육기관,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,468,1,서울특별시 광진구 군자동 468-1,1.12154E+11,서울특별시 광진구 동일로60길,40,,1.12151E+24,영범빌딩,서울특별시 광진구 동일로60길 40,143838,4994,,3,,127.0754482,37.55780369
MA010120220806257447,조이뮤지엄,,P1,교육,P107,교육 지원,P10799,기타 교육지원 서비스업,P85709,기타 교육지원 서비스업,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,110,,서울특별시 광진구 광장동 110,1.12154E+11,서울특별시 광진구 아차산로78길,72,,1.12151E+24,학산코스모스텔,서울특별시 광진구 아차산로78길 72,143802,4969,,,,127.1104083,37.55133241
MA010120220806306385,러쉬,,P1,교육,P106,기타 교육,P10601,태권도/무술학원,P85611,태권도 및 무술 교육기관,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,242,15,서울특별시 광진구 구의동 242-15,1.12154E+11,서울특별시 광진구 아차산로57길,9,,1.12151E+24,,서울특별시 광진구 아차산로57길 9,143825,5042,,지,,127.0881275,37.53899824
MA010120220806357942,레드포인트클라이밍,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,157,17,서울특별시 광진구 중곡동 157-17,1.12154E+11,서울특별시 광진구 천호대로109길,9,,1.12151E+24,리아리움더언타워,서울특별시 광진구 천호대로109길 9,143898,4929,,1,,127.0807729,37.55738573
MA010120220806349682,복싱멘토스쿨,,P1,교육,P106,기타 교육,P10601,태권도/무술학원,P85611,태권도 및 무술 교육기관,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,219,17,서울특별시 광진구 구의동 219-17,1.12153E+11,서울특별시 광진구 아차산로,443,,1.12151E+24,금강테크노오피스텔,서울특별시 광진구 아차산로 443,143822,5046,,2,,127.0916363,37.53891715
MA010120220806368617,아뜰리에WDFLOWER,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,P85669,기타 기술 및 직업 훈련학원,11,서울특별시,11215,광진구,11215820,자양1동,1121510500,자양동,1.12151E+18,1,대지,610,21,서울특별시 광진구 자양동 610-21,1.12154E+11,서울특별시 광진구 자양번영로8길,12,,1.12151E+24,,서울특별시 광진구 자양번영로8길 12,143866,5064,,1,,127.0767124,37.53422406
MA010120220806372855,위밋업스포츠,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215847,자양4동,1121510500,자양동,1.12151E+18,1,대지,9,13,서울특별시 광진구 자양동 9-13,1.12154E+11,서울특별시 광진구 아차산로30길,36,,1.12151E+24,서울특별시동부여성발전센타,서울특별시 광진구 아차산로30길 36,143841,5072,,,,127.0667023,37.53939851
MA010120220806383920,입시·교과학원,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,373,5,서울특별시 광진구 군자동 373-5,1.12154E+11,서울특별시 광진구 광나루로17길,14,4,1.12151E+24,,서울특별시 광진구 광나루로17길 14-4,143840,5005,,,,127.0730417,37.54831479
MA010120220806404156,밸류인수학학원,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,530,24,서울특별시 광진구 광장동 530-24,1.12153E+11,서울특별시 광진구 아차산로,491,,1.12151E+24,,서울특별시 광진구 아차산로 491,143815,4984,,3,,127.0959806,37.54179782
MA010120220806427046,모던요가&필라테스,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,1,11,서울특별시 광진구 군자동 1-11,1.12153E+11,서울특별시 광진구 능동로,275,,1.12151E+24,비전빌딩,서울특별시 광진구 능동로 275,143837,4997,,4,,127.0777068,37.55454154
MA010120220806424230,에듀서밋,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,70,1,서울특별시 광진구 중곡동 70-1,1.12153E+11,서울특별시 광진구 긴고랑로,171,,1.12151E+24,,서울특별시 광진구 긴고랑로 171,143887,4944,,2,,127.0938583,37.55913581
MA010120220806418716,에이투필라테스,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215830,자양2동,1121510500,자양동,1.12151E+18,1,대지,608,19,서울특별시 광진구 자양동 608-19,1.12153E+11,서울특별시 광진구 뚝섬로,596,,1.12151E+24,,서울특별시 광진구 뚝섬로 596,143865,5098,,3,,127.0759248,37.53294742
MA010120220806431762,댄싱필라,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,76,1,서울특별시 광진구 구의동 76-1,1.12152E+11,서울특별시 광진구 천호대로,666,,1.12151E+24,그랜드파크오피스텔,서울특별시 광진구 천호대로 666,143819,4991,,,,127.0893011,37.55135171
MA010120220806455001,우유리,,P1,교육,P106,기타 교육,P10605,레크리에이션 교육기관,P85613,레크리에이션 교육기관,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,169,41,서울특별시 광진구 중곡동 169-41,1.12153E+11,서울특별시 광진구 능동로,443,,1.12151E+24,,서울특별시 광진구 능동로 443,143900,4904,,4,,127.0854035,37.56838747
MA010120220806470098,온리햅건강운동관리교육원,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,546,11,서울특별시 광진구 구의동 546-11,1.12154E+11,서울특별시 광진구 강변역로4길,10,,1.12151E+24,강변역지너스타워,서울특별시 광진구 강변역로4길 10,143203,5116,,5,,127.0933882,37.53534442
MA010120220806484141,돌체피아노,,P1,교육,P106,기타 교육,P10609,음악학원,P85621,음악학원,11,서울특별시,11215,광진구,11215840,자양3동,1121510500,자양동,1.12151E+18,1,대지,227,210,서울특별시 광진구 자양동 227-210,1.12154E+11,서울특별시 광진구 자양번영로11길,35,13,1.12151E+24,,서울특별시 광진구 자양번영로11길 35-13,143854,5066,,1,,127.0746317,37.53687489
MA010120220806503280,빅에듀케이션리미티드,,P1,교육,P107,교육 지원,P10701,교육컨설팅업,P85701,교육관련 자문 및 평가업,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,243,2,서울특별시 광진구 구의동 243-2,1.12154E+11,서울특별시 광진구 자양로18길,96,,1.12151E+24,베스트트레드빌,서울특별시 광진구 자양로18길 96,143825,5044,,5,,127.0887779,37.53855273
MA010120220806541790,한국능력개발진흥원,,P1,교육,P107,교육 지원,P10701,교육컨설팅업,P85701,교육관련 자문 및 평가업,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,251,21,서울특별시 광진구 구의동 251-21,1.12153E+11,서울특별시 광진구 자양로,146,3,1.12151E+24,,서울특별시 광진구 자양로 146-3,143826,5039,,2,,127.083772,37.54076663
MA010120220806539015,테라피,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215847,자양4동,1121510500,자양동,1.12151E+18,1,대지,553,15,서울특별시 광진구 자양동 553-15,1.12153E+11,서울특별시 광진구 뚝섬로,503,,1.12151E+24,선덕빌딩,서울특별시 광진구 뚝섬로 503,143862,5076,,3,,127.065997,37.53606805
MA010120220806533586,이브필라테스컴퍼니,,P1,교육,P106,기타 교육,P10605,레크리에이션 교육기관,P85613,레크리에이션 교육기관,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,5,6,서울특별시 광진구 화양동 5-6,1.12153E+11,서울특별시 광진구 능동로,121,,1.12151E+24,,서울특별시 광진구 능동로 121,143914,5017,,2,,127.0712428,37.54189418
MA010120220806527885,려필라테스,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,121,,서울특별시 광진구 광장동 121,1.12154E+11,서울특별시 광진구 아차산로78길,7,,1.12151E+24,유진스웰,서울특별시 광진구 아차산로78길 7,143802,4969,,1,,127.1092767,37.55036876
MA010120220806529770,떼르,,P1,교육,P106,기타 교육,P10613,기타 예술/스포츠 교육기관,P85629,기타 예술학원,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,20,1,서울특별시 광진구 화양동 20-1,1.12154E+11,서울특별시 광진구 동일로30길,26,,1.12151E+24,,서울특별시 광진구 동일로30길 26,143916,5007,,2,,127.0685928,37.54751389
MA010120220806567651,필라테스하는물리치료사,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,610,,서울특별시 광진구 구의동 610,1.12153E+11,서울특별시 광진구 구의강변로,94,,1.12151E+24,현대아파트,서울특별시 광진구 구의강변로 94,143770,5117,,2,,127.0950517,37.53813243
MA010120220806566135,스카이필라테스&요가,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215820,자양1동,1121510500,자양동,1.12151E+18,1,대지,219,2,서울특별시 광진구 자양동 219-2,1.12153E+11,서울특별시 광진구 자양로,95,,1.12151E+24,도광빌딩,서울특별시 광진구 자양로 95,143852,5055,,,,127.0831827,37.53622075
MA010120220806564869,옥쌤,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,201,13,서울특별시 광진구 구의동 201-13,1.12154E+11,서울특별시 광진구 구의로16길,95,,1.12151E+24,,서울특별시 광진구 구의로16길 95,143821,5034,,1,,127.0946616,37.54139125
MA010120220806585071,지니음악학원,,P1,교육,P106,기타 교육,P10609,음악학원,P85621,음악학원,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,88,6,서울특별시 광진구 중곡동 88-6,1.12153E+11,서울특별시 광진구 영화사로,29,1,1.12151E+24,,서울특별시 광진구 영화사로 29-1,143888,4946,,2,,127.0905339,37.5570108
MA010120220806604914,넥서스산업개발,,P1,교육,P106,기타 교육,P10621,직원 훈련기관,P85650,직원 훈련기관,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,76,14,서울특별시 광진구 군자동 76-14,1.12154E+11,서울특별시 광진구 능동로27가길,20,,1.12151E+24,,서울특별시 광진구 능동로27가길 20,143837,4998,,,,127.0756924,37.55360671
MA010120220806618319,디엔토와이,,P1,교육,P106,기타 교육,P10615,외국어학원,P85631,외국어학원,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,35,61,서울특별시 광진구 화양동 35-61,1.12154E+11,서울특별시 광진구 아차산로25길,74,3,1.12151E+24,,서울특별시 광진구 아차산로25길 74-3,143916,5015,,,,127.0683468,37.54454749
MA010120220806635580,큰나무성향미술,,P1,교육,P106,기타 교육,P10611,미술학원,P85622,미술학원,11,서울특별시,11215,광진구,11215830,자양2동,1121510500,자양동,1.12151E+18,1,대지,684,26,서울특별시 광진구 자양동 684-26,1.12154E+11,서울특별시 광진구 자양로4길,43,,1.12151E+24,,서울특별시 광진구 자양로4길 43,143875,5113,,1,,127.0884448,37.53245003
MA010120220806635637,굿케어군자요양보호사교육원,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,P85669,기타 기술 및 직업 훈련학원,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,346,23,서울특별시 광진구 군자동 346-23,1.12153E+11,서울특별시 광진구 군자로,75,,1.12151E+24,지장빌딩,서울특별시 광진구 군자로 75,143840,5002,,2,,127.0706228,37.54990865
MA010120220806645818,공동체희망이루기,,P1,교육,P106,기타 교육,P10621,직원 훈련기관,P85650,직원 훈련기관,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,218,34,서울특별시 광진구 구의동 218-34,1.12154E+11,서울특별시 광진구 아차산로60길,9,,1.12151E+24,다온플러스,서울특별시 광진구 아차산로60길 9,143822,5047,,3,,127.0920525,37.5381905
MA010120220806663254,썬샤인주짓수,,P1,교육,P106,기타 교육,P10601,태권도/무술학원,P85611,태권도 및 무술 교육기관,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,41,20,서울특별시 광진구 중곡동 41-20,1.12153E+11,서울특별시 광진구 능동로,368,,1.12151E+24,,서울특별시 광진구 능동로 368,143885,4921,,,,127.0823799,37.56202062
MA010120220806664932,아이클라스,,P1,교육,P106,기타 교육,P10629,그 외 기타 교육기관,P85699,그 외 기타 분류 안된 교육기관,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,145,8,서울특별시 광진구 광장동 145-8,1.12153E+11,서울특별시 광진구 아차산로,637,,1.12151E+24,워커힐아파트,서울특별시 광진구 아차산로 637,143752,4964,,1,,127.1075905,37.55131115
MA010120220806708589,쓰리디엔,,P1,교육,P106,기타 교육,P10629,그 외 기타 교육기관,P85699,그 외 기타 분류 안된 교육기관,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,102,,서울특별시 광진구 광장동 102,1.12154E+11,서울특별시 광진구 아차산로78길,75,,1.12151E+24,현대골든텔,서울특별시 광진구 아차산로78길 75,143802,4969,,,,127.1109711,37.55158894
MA010120220806776247,제이엘에스JLS일본어교습소,,P1,교육,P106,기타 교육,P10615,외국어학원,P85631,외국어학원,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,515,3,서울특별시 광진구 광장동 515-3,1.12153E+11,서울특별시 광진구 아차산로,498,,1.12151E+24,,서울특별시 광진구 아차산로 498,143815,4974,,2,,127.0967906,37.54125437
MA010120220806778720,취급주의,,P1,교육,P106,기타 교육,P10613,기타 예술/스포츠 교육기관,P85629,기타 예술학원,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,93,23,서울특별시 광진구 중곡동 93-23,1.12154E+11,서울특별시 광진구 자양로43길,87,,1.12151E+24,,서울특별시 광진구 자양로43길 87,143888,4953,,2,,127.0893209,37.55437939
MA010120220806771409,인컨설팅,,P1,교육,P106,기타 교육,P10621,직원 훈련기관,P85650,직원 훈련기관,11,서울특별시,11215,광진구,11215830,자양2동,1121510500,자양동,1.12151E+18,1,대지,690,57,서울특별시 광진구 자양동 690-57,1.12154E+11,서울특별시 광진구 자양로4나길,50,,1.12151E+24,,서울특별시 광진구 자양로4나길 50,143875,5113,,3,,127.0888886,37.53038102
MA010120220806796158,정직한153수학학원프리미엄관,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,425,2,서울특별시 광진구 광장동 425-2,1.12153E+11,서울특별시 광진구 아차산로,511,,1.12151E+24,,서울특별시 광진구 아차산로 511,143812,4984,,5,,127.0981266,37.5421296
MA010120220806793051,백일간의필라테스,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,157,4,서울특별시 광진구 중곡동 157-4,1.12152E+11,서울특별시 광진구 천호대로,561,,1.12151E+24,영창빌딩,서울특별시 광진구 천호대로 561,143898,4929,,11,,127.0806519,37.55710547
MA010120220806807887,아이엠랩,,P1,교육,P105,일반 교육,P10501,입시·교과학원,P85501,일반 교과학원,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,68,10,서울특별시 광진구 중곡동 68-10,1.12154E+11,서울특별시 광진구 용마산로8길,66,,1.12151E+24,동인하이츠빌,서울특별시 광진구 용마산로8길 66,143887,4944,,3,,127.0914235,37.55924324
