상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220807413063,쪽갈비에미치닭,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,121,33,서울특별시 광진구 중곡동 121-33,1.12154E+11,서울특별시 광진구 천호대로121길,22,,1.12151E+24,,서울특별시 광진구 천호대로121길 22,143890,4924,,1,,127.0865257,37.55620495
MA010120220807413557,돈까스백작,,I2,음식,I204,서양식,I20401,경양식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,46,21,서울특별시 광진구 중곡동 46-21,1.12154E+11,서울특별시 광진구 긴고랑로22길,9,,1.12151E+24,,서울특별시 광진구 긴고랑로22길 9,143885,4922,,1,,127.0843107,37.56055789
MA010120220807441743,좋은날떡집,,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,355,5,서울특별시 광진구 군자동 355-5,1.12153E+11,서울특별시 광진구 동일로,190,,1.12151E+24,에피소드1(EPISODE1),서울특별시 광진구 동일로 190,143840,5003,,1,,127.0681135,37.54874454
MA010120220807441947,소망국수,,I2,음식,I201,한식,I20105,국수/칼국수,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,16,19,서울특별시 광진구 구의동 16-19,1.12153E+11,서울특별시 광진구 영화사로,75,1,1.12151E+24,,서울특별시 광진구 영화사로 75-1,143816,4948,,1,,127.0944108,37.55463479
MA010120220807490946,정희네,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,545,1,서울특별시 광진구 중곡동 545-1,1.12153E+11,서울특별시 광진구 답십리로,400,,1.12151E+24,,서울특별시 광진구 답십리로 400,143909,4903,,1,,127.0847829,37.5709957
MA010120220807505461,만만요리연구소,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,5,61,서울특별시 광진구 화양동 5-61,1.12154E+11,서울특별시 광진구 아차산로33길,26,,1.12151E+24,,서울특별시 광진구 아차산로33길 26,143914,5017,,1,,127.0704452,37.54141936
MA010120220807496302,세종하늘마루,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,53,14,서울특별시 광진구 군자동 53-14,1.12153E+11,서울특별시 광진구 군자로,153,,1.12151E+24,,서울특별시 광진구 군자로 153,143837,4996,,,,127.0760716,37.55497928
MA010120220807492655,둥지,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,107,22,서울특별시 광진구 중곡동 107-22,1.12153E+11,서울특별시 광진구 영화사로,57,,1.12151E+24,,서울특별시 광진구 영화사로 57,143889,4947,,1,,127.0927828,37.55542423
MA010120220807570326,비스트로클로이,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,200,8,서울특별시 광진구 구의동 200-8,1.12154E+11,서울특별시 광진구 아차산로65길,6,,1.12151E+24,,서울특별시 광진구 아차산로65길 6,143821,5034,,1,,127.0943304,37.54070391
MA010120220807568905,이씨주방,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,667,,서울특별시 광진구 구의동 667,1.12153E+11,서울특별시 광진구 아차산로,431,,1.12151E+24,강변에스케이뷰,서울특별시 광진구 아차산로 431,143203,5045,,1,,127.0901686,37.53864455
MA010120220807566159,굴업도막회,,I2,음식,I201,한식,I20111,횟집,I56114,한식 해산물 요리 전문점,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,362,1,서울특별시 광진구 군자동 362-1,1.12153E+11,서울특별시 광진구 군자로,70,,1.12151E+24,동일흥업주식회사,서울특별시 광진구 군자로 70,143840,5004,,1,,127.0708484,37.54905443
MA010120220807654521,이항아,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,119,5,서울특별시 광진구 화양동 119-5,1.12153E+11,서울특별시 광진구 군자로,50,,1.12151E+24,,서울특별시 광진구 군자로 50,143915,5009,,1,,127.0705953,37.54756571
MA010120220807654256,푸라닭,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,31,36,서울특별시 광진구 중곡동 31-36,1.12153E+11,서울특별시 광진구 능동로,388,,1.12151E+24,,서울특별시 광진구 능동로 388,143885,4934,,1,,127.0833558,37.56366811
MA010120220807711174,목포행포차,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,433,15,서울특별시 동대문구 장안동 433-15,1.12304E+11,서울특별시 동대문구 장한로6길,10,,1.12301E+24,,서울특별시 동대문구 장한로6길 10,130845,2644,,1,,127.0667184,37.56351974
MA010120220807715482,택이네조개전골,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56114,한식 해산물 요리 전문점,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,132,21,서울특별시 광진구 중곡동 132-21,1.12152E+11,서울특별시 광진구 천호대로,591,,1.12151E+24,유신빌딩,서울특별시 광진구 천호대로 591,143891,4930,,1,,127.0837118,37.55585877
MA010120220807738132,우리떡방,,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,359,,서울특별시 광진구 군자동 359,1.12153E+11,서울특별시 광진구 군자로,69,,1.12151E+24,,서울특별시 광진구 군자로 69,143840,5003,,,,127.0705951,37.54940385
MA010120220807722983,단백한생활,,I2,음식,I210,기타 간이,I21003,피자,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,422,2,서울특별시 동대문구 장안동 422-2,1.12304E+11,서울특별시 동대문구 천호대로77나길,25,,1.12301E+24,,서울특별시 동대문구 천호대로77나길 25,130844,2635,,1,,127.0641126,37.5646074
MA010120220807719468,홍대돈부리,,I2,음식,I203,일식,I20302,일식 카레/돈가스/덮밥,I56122,일식 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,2,39,서울특별시 광진구 화양동 2-39,1.12153E+11,서울특별시 광진구 군자로,4,,1.12151E+24,,서울특별시 광진구 군자로 4,143914,5010,,1,,127.0720319,37.54396379
MA010120220807753526,에이셉피자장안,,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,365,6,서울특별시 동대문구 장안동 365-6,1.12303E+11,서울특별시 동대문구 장한로,92,,1.12301E+24,화성빌딩,서울특별시 동대문구 장한로 92,130840,2639,,,,127.069822,37.56880635
MA010120220807754602,꾸아,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,12,70,서울특별시 광진구 화양동 12-70,1.12154E+11,서울특별시 광진구 군자로3길,9,,1.12151E+24,,서울특별시 광진구 군자로3길 9,143914,5011,,1,,127.0708127,37.544639
MA010120220807774997,오지네,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,10,10,서울특별시 광진구 화양동 10-10,1.12154E+11,서울특별시 광진구 동일로24길,85,1,1.12151E+24,,서울특별시 광진구 동일로24길 85-1,143914,5016,,1,,127.0698296,37.54270301
MA010120220807769962,주한상,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,376,4,서울특별시 동대문구 장안동 376-4,1.12304E+11,서울특별시 동대문구 한천로14길,83,,1.12301E+24,,서울특별시 동대문구 한천로14길 83,130842,2628,,,,127.0671241,37.56637927
MA010120220807770211,배고파요식당,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,24,1,서울특별시 광진구 화양동 24-1,1.12153E+11,서울특별시 광진구 동일로,164,,1.12151E+24,,서울특별시 광진구 동일로 164,143916,5013,,2,,127.0668369,37.54675215
MA010120220807785795,쭌,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,242,59,서울특별시 광진구 구의동 242-59,1.12154E+11,서울특별시 광진구 자양로18길,81,,1.12151E+24,,서울특별시 광진구 자양로18길 81,143825,5042,,1,,127.0880193,37.53859193
MA010120220807786130,화풍정한식,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,313,1,서울특별시 동대문구 장안동 313-1,1.12304E+11,서울특별시 동대문구 장한로28가길,129,,1.12301E+24,,서울특별시 동대문구 장한로28가길 129,130839,2519,,,,127.0726772,37.57864122
MA010120220807796922,마쿠에,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,158,24,서울특별시 광진구 중곡동 158-24,1.12153E+11,서울특별시 광진구 능동로,320,,1.12151E+24,,서울특별시 광진구 능동로 320,143898,4929,,1,,127.0802879,37.55817488
MA010120220807798503,행운커피호프,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,164,8,서울특별시 광진구 중곡동 164-8,1.12153E+11,서울특별시 광진구 긴고랑로,51,,1.12151E+24,,서울특별시 광진구 긴고랑로 51,143899,4909,,,,127.0819654,37.56259407
MA010120220807803697,길조,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,211,22,서울특별시 광진구 중곡동 211-22,1.12153E+11,서울특별시 광진구 면목로,181,,1.12151E+24,,서울특별시 광진구 면목로 181,143902,4902,,,,127.082879,37.56932299
MA010120220807792824,짝태앤노가리,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56213,생맥주 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,35,16,서울특별시 광진구 화양동 35-16,1.12154E+11,서울특별시 광진구 동일로24길,49,,1.12151E+24,,서울특별시 광진구 동일로24길 49,143916,5015,,1,,127.0678416,37.54331807
MA010120220807794341,오늘도낙지,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,336,7,서울특별시 광진구 광장동 336-7,1.12154E+11,서울특별시 광진구 아차산로76길,6,,1.12151E+24,,서울특별시 광진구 아차산로76길 6,143810,4969,,1,,127.1073608,37.5477953
MA010120220807825247,대한푸드,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,220,21,서울특별시 광진구 중곡동 220-21,1.12154E+11,서울특별시 광진구 긴고랑로9길,50,,1.12151E+24,,서울특별시 광진구 긴고랑로9길 50,143900,4908,,1,,127.0819855,37.56556769
MA010120220807890206,피자연합,,I2,음식,I210,기타 간이,I21003,피자,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,486,1,서울특별시 광진구 화양동 486-1,1.12153E+11,서울특별시 광진구 광나루로,432,,1.12151E+24,,서울특별시 광진구 광나루로 432,143926,5022,,1,,127.0772272,37.54570749
MA010120220807993429,피읖제페니즈다이닝,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,647,19,서울특별시 광진구 중곡동 647-19,1.12153E+11,서울특별시 광진구 능동로,327,1,1.12151E+24,,서울특별시 광진구 능동로 327-1,143912,4918,,1,,127.0802322,37.55902143
MA010120220807994161,행복밥상,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,643,5,서울특별시 광진구 중곡동 643-5,1.12153E+11,서울특별시 광진구 면목로,62,,1.12151E+24,,서울특별시 광진구 면목로 62,143912,4918,,,,127.0777946,37.55935383
MA010120220807983075,황금손가락,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,593,13,서울특별시 광진구 구의동 593-13,1.12153E+11,서울특별시 광진구 구의강변로,49,,1.12151E+24,구의동근린생활시설,서울특별시 광진구 구의강변로 49,143831,5049,,,,127.0916132,37.53522265
MA010120220807994953,명륜진사갈비,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,141,30,서울특별시 동대문구 장안동 141-30,1.12303E+11,서울특별시 동대문구 답십리로,240,,1.12301E+24,,서울특별시 동대문구 답십리로 240,130101,2623,,1,,127.0668441,37.57249517
MA010120220807980246,미궁불닭발,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,163,4,서울특별시 광진구 중곡동 163-4,1.12153E+11,서울특별시 광진구 능동로,365,,1.12151E+24,J캐슬,서울특별시 광진구 능동로 365,143899,4914,,1,,127.0818586,37.56207063
MA010120220807981086,치카잇카이,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,213,,서울특별시 광진구 화양동 213,1.12154E+11,서울특별시 광진구 능동로19길,12,,1.12151E+24,,서울특별시 광진구 능동로19길 12,143915,5009,,,,127.0730678,37.54712561
MA010120220808009032,정육면체,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,326,13,서울특별시 광진구 광장동 326-13,1.12153E+11,서울특별시 광진구 아차산로,612,,1.12151E+24,,서울특별시 광진구 아차산로 612,143808,4969,,2,,127.1066761,37.54733059
MA010120220807928755,꽃피는산골,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,93,50,서울특별시 광진구 중곡동 93-50,1.12154E+11,서울특별시 광진구 천호대로127길,9,,1.12151E+24,별이회관,서울특별시 광진구 천호대로127길 9,143888,4953,,,,127.0894201,37.55366833
MA010120220807930591,부라보맥주,,I2,음식,I211,주점,I21103,생맥주 전문,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,111,130,서울특별시 광진구 화양동 111-130,1.12153E+11,서울특별시 광진구 능동로,179,1,1.12151E+24,,서울특별시 광진구 능동로 179-1,143915,5009,,1,,127.0734909,37.54676851
MA010120220807974915,대한민죽,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,66,111,서울특별시 광진구 구의동 66-111,1.12154E+11,서울특별시 광진구 광나루로37길,12,,1.12151E+24,여명교회,서울특별시 광진구 광나루로37길 12,143819,4977,,1,,127.0877778,37.54541103
MA010120220807975454,코젤다크하우스,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,46,55,서울특별시 광진구 화양동 46-55,1.12154E+11,서울특별시 광진구 동일로22길,51,,1.12151E+24,,서울특별시 광진구 동일로22길 51,143917,5019,,1,,127.0671809,37.54185315
MA010120220807974803,참숯불갈비살,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,150,207,서울특별시 광진구 중곡동 150-207,1.12153E+11,서울특별시 광진구 긴고랑로,92,,1.12151E+24,,서울특별시 광진구 긴고랑로 92,143896,4922,,1,,127.0855929,37.56029751
MA010120220807936529,믹스라운지,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,8,8,서울특별시 광진구 화양동 8-8,1.12154E+11,서울특별시 광진구 동일로24길,102,,1.12151E+24,,서울특별시 광진구 동일로24길 102,143914,5017,,1,,127.0704579,37.54222139
MA010120220807882036,바르다김선생,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,665,,서울특별시 광진구 구의동 665,1.12152E+11,서울특별시 광진구 천호대로,671,,1.12151E+24,파크타운,서울특별시 광진구 천호대로 671,143202,4954,,,,127.0905123,37.55133401
MA010120220807887442,보라젤라또,,I2,음식,I210,기타 간이,I21008,아이스크림/빙수,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,34,14,서울특별시 광진구 화양동 34-14,1.12154E+11,서울특별시 광진구 동일로24길,59,,1.12151E+24,,서울특별시 광진구 동일로24길 59,143916,5016,,1,,127.0683868,37.54315117
MA010120220807889360,홍어일번지,,I2,음식,I201,한식,I20111,횟집,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,436,2,서울특별시 동대문구 장안동 436-2,1.12304E+11,서울특별시 동대문구 장한로12길,8,,1.12301E+24,,서울특별시 동대문구 장한로12길 8,130845,2643,,1,,127.0681748,37.5656397
MA010120220807828137,여진카페,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,150,66,서울특별시 광진구 중곡동 150-66,1.12153E+11,서울특별시 광진구 용마산로,98,,1.12151E+24,,서울특별시 광진구 용마산로 98,143895,4941,,1,,127.0873208,37.5624734
MA010120220807834904,지혜로,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,252,111,서울특별시 광진구 구의동 252-111,1.12154E+11,서울특별시 광진구 자양로18길,25,,1.12151E+24,,서울특별시 광진구 자양로18길 25,143826,5043,,,,127.0848482,37.5378916
MA010120220808024041,샐러드챌린지,,I2,음식,I210,기타 간이,I21003,피자,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,241,24,서울특별시 광진구 중곡동 241-24,1.12153E+11,서울특별시 광진구 긴고랑로,35,,1.12151E+24,,서울특별시 광진구 긴고랑로 35,143903,4910,,1,,127.0803517,37.56311313
MA010120220808027428,최고을,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,194,11,서울특별시 동대문구 장안동 194-11,1.12304E+11,서울특별시 동대문구 답십리로66길,132,,1.12301E+24,,서울특별시 동대문구 답십리로66길 132,130837,2627,,1,,127.0648246,37.5674153
MA010120220808029122,와포,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,44,59,서울특별시 광진구 화양동 44-59,1.12154E+11,서울특별시 광진구 동일로22길,19,,1.12151E+24,,서울특별시 광진구 동일로22길 19,143917,5020,,,,127.0654763,37.54242536
MA010120220808018127,미락,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,242,22,서울특별시 광진구 구의동 242-22,1.12154E+11,서울특별시 광진구 자양로18길,59,,1.12151E+24,두례빌딩,서울특별시 광진구 자양로18길 59,143825,5042,,2,,127.0867777,37.53833905
MA010120220808029565,닭으로가,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,344,9,서울특별시 동대문구 장안동 344-9,1.12304E+11,서울특별시 동대문구 장한로24길,13,,1.12301E+24,삼우빌딩,서울특별시 동대문구 장한로24길 13,130840,2637,,,,127.0717441,37.5708128
MA010120220808117297,당진동태탕아구찜,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,242,2,서울특별시 광진구 중곡동 242-2,1.12153E+11,서울특별시 광진구 긴고랑로,46,1,1.12151E+24,,서울특별시 광진구 긴고랑로 46-1,143904,4914,,,,127.0812877,37.56247166
MA010120220808119004,비비큐,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,298,19,서울특별시 동대문구 장안동 298-19,1.12304E+11,서울특별시 동대문구 장한로27가길,67,,1.12301E+24,,서울특별시 동대문구 장한로27가길 67,130838,2527,,1,,127.0711003,37.57616896
MA010120220808120352,쪽갈비대통령,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,93,9,서울특별시 광진구 중곡동 93-9,1.12153E+11,서울특별시 광진구 용마산로,6,6,1.12151E+24,동산빌라,서울특별시 광진구 용마산로 6-6,143888,4953,,1,,127.0889847,37.55410648
MA010120220808125353,일심해장국,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,302,3,서울특별시 동대문구 장안동 302-3,1.12303E+11,서울특별시 동대문구 장한로,179,,1.12301E+24,,서울특별시 동대문구 장한로 179,130838,2526,,1,,127.0717194,37.57645316
MA010120220808113409,양계장집아들,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,166,22,서울특별시 동대문구 장안동 166-22,1.12304E+11,서울특별시 동대문구 답십리로66길,88,,1.12301E+24,태광주택,서울특별시 동대문구 답십리로66길 88,130837,2626,,,,127.0662872,37.56903975
MA010120220808064600,고베규카츠,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,3,73,서울특별시 광진구 화양동 3-73,1.12154E+11,서울특별시 광진구 아차산로33길,64,,1.12151E+24,,서울특별시 광진구 아차산로33길 64,143914,5011,,1,,127.0711727,37.5429839
MA010120220808064711,띵똥와플,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,3,43,서울특별시 광진구 화양동 3-43,1.12154E+11,서울특별시 광진구 능동로13길,10,,1.12151E+24,,서울특별시 광진구 능동로13길 10,143914,5011,,1,,127.0713581,37.54263395
MA010120220808063408,열정국밥,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,242,90,서울특별시 광진구 구의동 242-90,1.12154E+11,서울특별시 광진구 아차산로55길,20,,1.12151E+24,,서울특별시 광진구 아차산로55길 20,143825,5042,,2,,127.0866205,37.53823871
MA010120220808063581,비에이치씨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,141,10,서울특별시 동대문구 장안동 141-10,1.12303E+11,서울특별시 동대문구 답십리로,237,,1.12301E+24,,서울특별시 동대문구 답십리로 237,130102,2529,,1,,127.0667823,37.57290916
MA010120220808095508,쁘이치킨,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,213,13,서울특별시 광진구 구의동 213-13,1.12153E+11,서울특별시 광진구 구의강변로,95,,1.12151E+24,,서울특별시 광진구 구의강변로 95,143822,5047,,1,,127.0937956,37.53907791
MA010120220808099438,엄마손추어탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,377,9,서울특별시 동대문구 장안동 377-9,1.12304E+11,서울특별시 동대문구 장한로13길,11,6,1.12301E+24,,서울특별시 동대문구 장한로13길 11-6,130842,2628,,1,,127.0668964,37.5664856
MA010120220808096136,꼬지사께,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,214,6,서울특별시 광진구 구의동 214-6,1.12153E+11,서울특별시 광진구 구의강변로,86,,1.12151E+24,,서울특별시 광진구 구의강변로 86,143822,5117,,,,127.0940224,37.53810651
